T_ms,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
1.392,0.17158862856037457,0.030132693806301483,-0.13021410438242642,-0.08884810927412257,0.1517087420822753,-0.04941665625319508,0.023756162044900487,-0.018436578171091445,0.010639167747618087,-0.01428776538417077,0.018436578171091445,-0.05530973451327434
1.394,0.1566051308090328,0.022641140097551953,-0.12272328265890486,-0.07885964444241135,0.13672604483470846,-0.04691978976147461,0.026253346614483666,-0.018436578171091445,0.01563353688678444,-0.011789931468449803,0.018436578171091445,-0.05530973451327434
1.396,0.1435786304947045,0.017340914243662034,-0.11216226281757595,-0.07130874614753296,0.12539969739239087,-0.044422923269754395,0.02765486725663717,-0.017340914243662034,0.018436578171091445,-0.009292097552728836,0.019532242098520856,-0.05530973451327434
1.398,0.13358963199381,0.014843729674079119,-0.09967755994504003,-0.06631451373167788,0.11790834876860826,-0.041926056778033925,0.02765486725663717,-0.014843729674079119,0.018436578171091445,-0.006794263637007868,0.02202942666810377,-0.05530973451327434
1.4,0.12360063349291546,0.012346545104496204,-0.08719285707250413,-0.06132028131582227,0.11041700014482485,-0.03942919028631372,0.02765486725663717,-0.012346545104496204,0.018436578171091445,-0.004296429721286901,0.024526611237686687,-0.05530973451327434
1.402,0.11361163499202094,0.009849360534913289,-0.07470815419996822,-0.05632604889996666,0.10292565152104144,-0.03693232379459324,0.02765486725663717,-0.009849360534913289,0.018436578171091445,-0.001798595805565933,0.0270237958072696,-0.05530973451327434
1.404,0.1001242202234137,0.007352175965330374,-0.06683259587020571,-0.047353898454947765,0.09344534388267638,-0.034435457302873035,0.02765486725663717,-0.007352175965330374,0.018436578171091445,0.0006992381101550344,0.029520980376852517,-0.05530973451327434
1.406,0.08514072247207191,0.0048549913957474594,-0.05934177414668416,-0.03736543362323655,0.08345687905096516,-0.031938590811152565,0.02765486725663717,-0.0048549913957474594,0.018436578171091445,0.003197072025876264,0.03201816494643543,-0.05530973451327434
1.408,0.07015722472073012,0.0023578068261645444,-0.0518509524231634,-0.027376968791525336,0.07346841421925394,-0.02944172431943235,0.02765486725663717,-0.0023578068261645444,0.018436578171091445,0.005694905941597232,0.03451534951601835,-0.05530973451327434
1.41,0.05526439866531233,0.0,-0.04493723560900411,-0.018174559618272374,0.06374196794036285,-0.02694485782771188,0.027794245000055538,0.00013937774341837047,0.018436578171091445,0.008192739857318198,0.03659440085534615,-0.05530973451327434
1.412,0.050269899414865066,0.0,-0.03994335445998975,-0.01567744341034457,0.05625061931657944,-0.02444799133599167,0.030291429569638716,0.0026365623130015473,0.018436578171091445,0.009218289085545723,0.0316000317161798,-0.05530973451327434
1.414,0.045275400164417806,0.0,-0.034949473310975386,-0.013180327202416768,0.04875927069279603,-0.021951124844271197,0.03278861413922163,0.005133746882584462,0.018436578171091445,0.009218289085545723,0.026605662577013967,-0.05530973451327434
1.416,0.04028090091397054,0.0,-0.02995559216196102,-0.010683210994488964,0.041267922069012614,-0.01945425835255099,0.03528579870880454,0.007630931452167377,0.018436578171091445,0.009218289085545723,0.021611293437848136,-0.05530973451327434
1.418,0.034493024324193475,0.0,-0.023615132891101405,-0.00818609478656116,0.034808767744213764,-0.016957391860830517,0.03687315634218289,0.010128116021750292,0.019346405107296013,0.009218289085545723,0.016616924298682306,-0.0534900806408652
1.42,0.027001275448522575,0.0,-0.01612431116757986,-0.005688978578633356,0.029814535328358156,-0.014460525369110307,0.03687315634218289,0.012625300591333207,0.021843589676878928,0.011463620350377315,0.011622555159516478,-0.048495711501699366
1.422,0.01950952657285168,0.0,-0.008633489444058316,-0.0031918623707058143,0.024820302912503076,-0.011963658877389835,0.03687315634218289,0.01512248516091612,0.024340774246461843,0.013961454266098282,0.006628186020350649,-0.043501342362533536
1.424,0.012017777697180784,0.0,-0.0011426677205367717,-0.0006947461627780105,0.019826070496647467,-0.009466792385669626,0.03687315634218289,0.017619669730499037,0.026837958816044758,0.01645928818181925,0.0016338168811848186,-0.038506973223367706
1.426,0.006090115576187976,-0.0016802761289905054,0.0,0.0018023700451497934,0.014831838080791858,-0.009218289085545723,0.03519288021319238,0.018436578171091445,0.02765486725663717,0.018436578171091445,-0.008401380644952527,-0.03687315634218289
1.428,0.001095616325740712,-0.0041774606985736824,0.0,0.004299486253077597,0.009837605664936251,-0.009218289085545723,0.03269569564360921,0.018436578171091445,0.02765486725663717,0.018436578171091445,-0.020887303492868412,-0.03687315634218289
1.43,-0.003898882924706552,-0.006674645268156597,0.0,0.006796602461005401,0.004843373249080643,-0.009218289085545723,0.030198511074026293,0.018436578171091445,0.02765486725663717,0.018436578171091445,-0.033373226340782984,-0.03687315634218289
1.432,-0.008893382175153815,-0.009171829837739513,0.0003885839723040788,0.009369148252320688,-7.542958338748255e-05,-0.009218289085545723,0.027701326504443378,0.018436578171091445,0.02765486725663717,0.018436578171091445,-0.04585914918869756,-0.03687315634218289
1.434,-0.009218289085545723,-0.011669014407322426,0.0028855245468112603,0.014363380668175772,-0.0025725457913150247,-0.009218289085545723,0.025204141934860463,0.018436578171091445,0.025204141934860463,0.019730168674878625,-0.048542170749505315,-0.03687315634218289
1.436,-0.009218289085545723,-0.014166198976905341,0.005382465121318442,0.01935761308403138,-0.005069661999242829,-0.009218289085545723,0.022706957365277548,0.018436578171091445,0.022706957365277548,0.022228002590599594,-0.05103935531908823,-0.03687315634218289
1.438,-0.009218289085545723,-0.016663383546488258,0.007879405695825624,0.024351845499886986,-0.007566778207170632,-0.009218289085545723,0.020209772795694633,0.018436578171091445,0.020209772795694633,0.02472583650632056,-0.053536539888671145,-0.03687315634218289
1.44,-0.009826545045698574,-0.018436578171091445,0.00806023190075864,0.02850047258618988,-0.008372683755993008,-0.010508139548093102,0.016988598281131993,0.016988598281131993,0.018436578171091445,0.02722367042204153,-0.057481704348213515,-0.03542517645222344
1.442,-0.012323794670922206,-0.018436578171091445,0.00556329132625146,0.030997588794117684,-0.005875567548065205,-0.013005006039813572,0.011994229141966165,0.011994229141966165,0.018436578171091445,0.02558823017551184,-0.06497325805696226,-0.03043080731305761
1.444,-0.014821044296145837,-0.018436578171091445,0.0030663507517442786,0.03349470500204549,-0.003378451340137401,-0.015501872531533782,0.006999860002800335,0.006999860002800335,0.018436578171091445,0.023090396259790872,-0.072464811765711,-0.02543643817389178
1.446,-0.017318293921369732,-0.018436578171091445,0.0005694101772370971,0.03599182120997303,-0.0008813351322098594,-0.017998739023254256,0.002005490863633981,0.002005490863633981,0.018436578171091445,0.020592562344069906,-0.07995636547446053,-0.020442069034725428
1.448,-0.018436578171091445,-0.018436578171091445,0.0,0.033641594190747,0.0,-0.018436578171091445,0.0,0.0,0.018436578171091445,0.018436578171091445,-0.08445904090767743,-0.018436578171091445
1.45,-0.018436578171091445,-0.018436578171091445,0.0,0.028647361774891394,0.0,-0.018436578171091445,0.0,0.0,0.018436578171091445,0.018436578171091445,-0.08695622547726034,-0.018436578171091445
1.452,-0.018436578171091445,-0.018436578171091445,0.0,0.023653129359035786,0.0,-0.018436578171091445,0.0,0.0,0.018436578171091445,0.018436578171091445,-0.08945341004684326,-0.018436578171091445
1.454,-0.018436578171091445,-0.018436578171091445,0.0002000630352456436,0.018658896943180178,0.0,-0.017773902704094544,0.0,0.0,0.018436578171091445,0.018436578171091445,-0.09195059461642617,-0.018436578171091445
1.456,-0.018436578171091445,-0.018436578171091445,0.002697003609752825,0.018436578171091445,-0.0023859568218834375,-0.012780169720653602,-0.0022648883305518607,0.0,0.018436578171091445,0.018436578171091445,-0.09218289085545722,-0.016171689840539585
1.458,-0.018436578171091445,-0.018436578171091445,0.005193944184260006,0.018436578171091445,-0.004883073029810979,-0.007786436737213182,-0.004762072900134776,0.0,0.018436578171091445,0.018436578171091445,-0.09218289085545722,-0.01367450527095667
1.46,-0.018436578171091445,-0.018436578171091445,0.007690884758767187,0.018436578171091445,-0.007380189237738783,-0.0027927037537722383,-0.00725925746971769,0.0,0.018436578171091445,0.018436578171091445,-0.09218289085545722,-0.011177320701373755
1.462,-0.018013443590115547,-0.017898425217336564,0.009218289085545723,0.018436578171091445,-0.008559272725424859,0.0,-0.009218289085545723,-0.0010763059075097647,0.017898425217336564,0.018436578171091445,-0.09218289085545722,-0.009756442039300605
1.464,-0.015516193964891917,-0.015401240647753386,0.009218289085545723,0.018436578171091445,-0.006062156517497054,0.0,-0.009218289085545723,-0.006070675046676118,0.015401240647753386,0.018436578171091445,-0.09218289085545722,-0.012253626608883782
1.466,-0.013018944339668022,-0.01290405607817047,0.009218289085545723,0.018436578171091445,-0.0035650403095692502,0.0,-0.009218289085545723,-0.011065044185841947,0.01290405607817047,0.018436578171091445,-0.09218289085545722,-0.014750811178466697
1.468,-0.01052169471444439,-0.010406871508587557,0.009218289085545723,0.018436578171091445,-0.0010679241016414464,0.0,-0.009218289085545723,-0.016059413325007776,0.010406871508587557,0.018436578171091445,-0.09218289085545722,-0.01724799574804961
1.47,-0.010412133081870686,-0.010526891232086803,0.010957298545757372,0.018436578171091445,0.0,0.0,-0.007909686939004642,-0.018436578171091445,0.007909686939004642,0.018436578171091445,-0.08956568656237507,-0.018436578171091445
1.472,-0.012909382707094318,-0.013024075801669718,0.013454239120264553,0.018436578171091445,0.0,0.0,-0.005412502369421727,-0.018436578171091445,0.005412502369421727,0.018436578171091445,-0.08457131742320924,-0.018436578171091445
1.474,-0.015406632332317951,-0.015521260371252633,0.015951179694771733,0.018436578171091445,0.0,0.0,-0.002915317799838812,-0.018436578171091445,0.002915317799838812,0.018436578171091445,-0.07957694828404341,-0.018436578171091445
1.476,-0.01790388195754158,-0.018018444940835546,0.018413493974716505,0.018436578171091445,0.0,0.0,-0.0004181332302558974,-0.018436578171091445,0.0004181332302558974,0.018436578171091445,-0.07458257914487758,-0.018436578171091445
1.478,-0.018436578171091445,-0.018436578171091445,0.013419612825702141,0.018436578171091445,-0.0021993678524515887,0.0,0.002079051339327017,-0.02051562951041846,0.0,0.017500376034717054,-0.06958821000571175,-0.02259468084974548
1.48,-0.018436578171091445,-0.018436578171091445,0.00842573167668778,0.018436578171091445,-0.004696484060379392,0.0,0.004576235908909932,-0.023012814080001377,0.0,0.015002542118996086,-0.06459384086654592,-0.027589049988911308
1.482,-0.018436578171091445,-0.018436578171091445,0.0034318505276734164,0.018436578171091445,-0.0071936002683069345,0.0,0.007073420478493109,-0.025509998649584555,0.0,0.012504708203275119,-0.05959947172737956,-0.03258341912807766
1.484,-0.018436578171091445,-0.018436578171091445,0.0,0.018436578171091445,-0.008745861694856708,0.0,0.009570605048076023,-0.02800718321916747,-0.0003523159625303011,0.010006874287554151,-0.05460510258821373,-0.03687315634218289
1.486,-0.018436578171091445,-0.018436578171091445,0.0,0.018436578171091445,-0.0062487454869289034,0.0,0.012067789617658939,-0.030504367788750382,-0.002849500532113216,0.005799791658120644,-0.04961073344904791,-0.03687315634218289
1.488,-0.018436578171091445,-0.018436578171091445,0.0,0.018436578171091445,-0.003751629279001099,0.0,0.014564974187241854,-0.0330015523583333,-0.005346685101696131,0.0008041238266787088,-0.04461636430988208,-0.03687315634218289
1.49,-0.018436578171091445,-0.018436578171091445,0.0,0.018436578171091445,-0.0012545130710732953,0.0,0.017062158756824767,-0.03549873692791621,-0.007843869671279046,-0.00419154400476375,-0.03962199517071625,-0.03687315634218289
1.492,-0.017427855553943435,-0.018436578171091445,0.0015504885231532137,0.018436578171091445,0.0,-0.0033607112969128872,0.01731381301577521,-0.03687315634218289,-0.01034105424086196,-0.009187211836205685,-0.03687315634218289,-0.03687315634218289
1.494,-0.014930605928719804,-0.018436578171091445,0.004047429097660395,0.018436578171091445,0.0,-0.008354444280353307,0.014816628446192293,-0.03687315634218289,-0.012838238810444874,-0.01170058437659667,-0.03687315634218289,-0.03687315634218289
1.496,-0.012433356303496172,-0.018436578171091445,0.006544369672167576,0.018436578171091445,0.0,-0.013348177263794251,0.012319443876609378,-0.03687315634218289,-0.01533542338002779,-0.01419841829231764,-0.03687315634218289,-0.03687315634218289
1.498,-0.00993610667827254,-0.018436578171091445,0.009041310246674757,0.018436578171091445,0.0,-0.01834191024723467,0.009822259307026463,-0.03687315634218289,-0.017832607949610703,-0.016696252208038605,-0.03687315634218289,-0.03687315634218289
1.5,-0.007438857053048908,-0.01654336382298901,0.006898327349909506,0.018436578171091445,0.0,-0.013537513111507277,0.009218289085545723,-0.03687315634218289,-0.02032979251919388,-0.018436578171091445,-0.03497994199408046,-0.03687315634218289
1.502,-0.004941607427825277,-0.014046179253406094,0.004401386775402325,0.018436578171091445,0.0,-0.008543780128066857,0.009218289085545723,-0.03687315634218289,-0.022826977088776797,-0.018436578171091445,-0.03248275742449754,-0.03687315634218289
1.504,-0.0024443578026016447,-0.01154899468382318,0.0019044462008951436,0.018436578171091445,0.0,-0.003550047144625913,0.009218289085545723,-0.03687315634218289,-0.025324161658359712,-0.018436578171091445,-0.029985572854914624,-0.03687315634218289
1.506,0.0,-0.009051810114240265,0.0005924943736120378,0.017864901328577112,0.0,0.0,0.009051810114240265,-0.03703963531348835,-0.02748838828533171,-0.018436578171091445,-0.02748838828533171,-0.03687315634218289
1.508,0.0,-0.00655462554465735,0.0030894349481192193,0.012870668912721504,0.0,0.0,0.00655462554465735,-0.03953681988307126,-0.024991203715748794,-0.01996713270109772,-0.024991203715748794,-0.03687315634218289
1.51,0.0,-0.004057440975074435,0.005586375522626401,0.007876436496865896,0.0,0.0,0.004057440975074435,-0.04203400445265418,-0.022494019146165882,-0.02246496661681869,-0.022494019146165882,-0.03687315634218289
1.512,0.0,-0.0015602564054915205,0.008083316097133583,0.0028822040810102885,0.0,0.0,0.0015602564054915205,-0.04453118902223709,-0.019996834576582967,-0.024962800532539655,-0.019996834576582967,-0.03687315634218289
1.514,0.0,0.0,0.007856321499450682,0.0021120283348453196,0.0,0.0,0.0018738563281827886,-0.04515451726363722,-0.018436578171091445,-0.027460634448260624,-0.018436578171091445,-0.03687315634218289
1.516,0.0,0.0,0.005359380924943501,0.007106260750700927,0.0,0.0,0.0068682254673486185,-0.042657332694054306,-0.018436578171091445,-0.02765486725663717,-0.018436578171091445,-0.03687315634218289
1.518,0.0,0.0,0.0028624403504363192,0.01210049316655601,0.0,0.0,0.01186259460651497,-0.04016014812447113,-0.018436578171091445,-0.02765486725663717,-0.018436578171091445,-0.03687315634218289
1.52,0.0,0.0,0.0003654997759291381,0.017094725582411617,0.0,0.0,0.0168569637456808,-0.03766296355488821,-0.018436578171091445,-0.02765486725663717,-0.018436578171091445,-0.03687315634218289
